研报名称,机构名称,发布时间,行业,研报地址
机械行业研究：看好铁路装备、工程机械，关注科学仪器景气度回升,国金证券,2024-08-11,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202408111639231040_1.pdf?1723365639000.pdf
工程机械行业简评报告：7月挖掘机内销持续增长，出口跌幅收窄,首创证券,2024-08-09,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202408091639224634_1.pdf?1723237506000.pdf
工程机械行业点评报告：7月挖掘机内销超预期，工程机械电动化趋势明显,东吴证券,2024-08-08,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202408081639194449_1.pdf?1723130132000.pdf
工程机械7月数据点评：挖机内销同比增幅维持20+%，出口下半年有望转正,国联证券,2024-08-08,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202408081639204804_1.pdf?1723149500000.pdf
机械行业2024年8月投资策略：中报行情展开，关注受益设备更新政策和经营稳中向好的方向,国信证券,2024-08-07,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202408071639182035_1.pdf?1723052619000.pdf
机械行业研究周报：看好船舶、工程机械、农业机械,国金证券,2024-08-04,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202408041639132121_1.pdf?1722770939000.pdf
机械2024Q2基金持仓分析：持股比例略微下降，细分行业变动偏集中,太平洋,2024-07-31,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202407311638796840_1.pdf?1722449033000.pdf
机械行业2024年下半年投资策略：聚焦新质生产力、出口、设备更新赛道,中泰证券,2024-07-29,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202407291638416049_1.pdf?1722246886000.pdf
机械行业研究周报：看好矿山机械、工程机械、农业机械,国金证券,2024-07-28,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202407281638399207_1.pdf?1722189726000.pdf
机械行业周报：人形机器人实现AGI任重道远，持续关注人形机器人产业链进展,上海证券,2024-07-26,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202407261638328189_1.pdf?1721986693000.pdf
机械2024年中期策略：格局为先，行稳致远,山西证券,2024-07-25,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202407251638297946_1.pdf?1721921283000.pdf
工程机械ETF：内需逐步筑底，出海成为第二增长点,联储证券,2024-07-25,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202407251638305197_1.pdf?1721934846000.pdf
机械行业2024年半年度展望：中小市值有望迎估值修复，关注设备更新主线,东兴证券,2024-07-24,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202407241638251375_1.pdf?1721816294000.pdf
工程机械行业点评报告：CME预测7月挖掘机销量同比+11%，出口开始转正,东吴证券,2024-07-24,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202407241638253963_1.pdf?1721824037000.pdf
先进制造行业周报：从三中全会看制造业投资机会,中航证券,2024-07-22,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202407221638168304_1.pdf?1721638071000.pdf
机械行业周报：看好船舶、工程机械，关注工业母机自主可控机会,国金证券,2024-07-21,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202407211638148890_1.pdf?1721568847000.pdf
机械行业周报：中期业绩集中披露，工程机械、船舶等表现亮眼,上海证券,2024-07-19,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202407191638081847_1.pdf?1721384245000.pdf
工程机械行业月度点评：农田水利+全球化加速推动工程机械持续复苏,财信证券,2024-07-18,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202407181638048722_1.pdf?1721323493000.pdf
工程机械行业点评报告：6月叉车销量同比+11%，内外销延续增长趋势,东吴证券,2024-07-17,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202407161637976056_1.pdf?1721199398000.pdf
机械设备行业周报：人形机器人列阵WAIC 2024，持续关注人形机器人产业链,上海证券,2024-07-12,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202407121637819349_1.pdf?1720775089000.pdf
机械行业2024年中期投资策略：布局确定性，聚焦新经济,西南证券,2024-07-12,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202407121637841396_1.pdf?1720813851000.pdf
机械行业研究：看好船舶、工程机械、机床和矿山机械,国金证券,2024-07-08,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202407071637645358_1.pdf?1720427440000.pdf
工程机械：国内需求向好，电动装载机渗透率提升,德邦证券,2024-07-08,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202407081637686657_1.pdf?1720467797000.pdf
工程机械行业跟踪点评：6月挖机销量好于预期，Q2出口环比改善,东莞证券,2024-07-08,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202407081637674041_1.pdf?1720451047000.pdf
机械行业周报：设备更新贷款贴息政策落地，关注3C设备需求增长,上海证券,2024-07-05,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202407051637579066_1.pdf?1720170549000.pdf
工程机械行业点评报告：工程机械电动化开始突破，期待国产品牌通过电动化弯道超车,东吴证券,2024-07-03,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202407021637481588_1.pdf?1719988532000.pdf
机械行业月报：设备更新推动周期复苏，优势装备制造扬帆出海,中原证券,2024-07-03,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202407031637492839_1.pdf?1719992039000.pdf
先进制造行业周报：行业报告：先进制造行业周报,中航证券,2024-06-30,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202406301637117359_1.pdf?1719784487000.pdf
中原机械行业2024年中期策略：内需看设备更新、新质生产力，外需看优势装备出海,中原证券,2024-06-28,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202406281637023226_1.pdf?1719600404000.pdf
机械工业行业周报：5月份规模以上工业增加值增长5.6%；长三角人形机器人联盟成立,海通国际,2024-06-26,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202406261636895909_1.pdf?1719413545000.pdf
工程机械CME六月预测数据：国内需求整体向好，海外降幅持续收窄,德邦证券,2024-06-24,工程机械,https://pdf.dfcfw.com/pdf/H3_AP202406241636826575_1.pdf?1719249389000.pdf
