研报名称,机构名称,发布时间,行业,研报地址
机械行业2024年中期投资策略：AI是时代的红利，设备更新或推动顺周期提前到来,开源证券,2024-05-09,专用设备,https://pdf.dfcfw.com/pdf/H3_AP202405091632751228_1.pdf?1715257982000.pdf
其他专用机械行业月报：出口链月度跟踪：美国消费向好持续，3月中国摩托车出口量同环比均增,海通国际,2024-05-07,专用设备,https://pdf.dfcfw.com/pdf/H3_AP202405071632575860_1.pdf?1715113147000.pdf
产业链梳理概况：人形机器人风起云涌,华安证券,2024-05-06,专用设备,https://pdf.dfcfw.com/pdf/H3_AP202405061632477505_1.pdf?1715008437000.pdf
机械行业周报：马斯克访华与李强总理会见，人形机器人产业化有望加速,太平洋,2024-05-06,专用设备,https://pdf.dfcfw.com/pdf/H3_AP202405061632474918_1.pdf?1715011414000.pdf
机械行业专题研究：工业机器人产业链分析及河南省产业概况,中原证券,2024-04-26,专用设备,https://pdf.dfcfw.com/pdf/H3_AP202404261631367079_1.pdf?1714122814000.pdf
机器人系列报告：丝杠：高端机床国产替代，机器人再添增长空间,天风证券,2024-04-26,专用设备,https://pdf.dfcfw.com/pdf/H3_AP202404261631389696_1.pdf?1714151098000.pdf
中国游乐设备制造行业市场规模测算逻辑模型 头豹词条报告系列,头豹研究院,2024-04-25,专用设备,https://pdf.dfcfw.com/pdf/H3_AP202404251631301750_1.pdf?1714073843000.pdf
机械行业周报：波士顿动力推出全新Atlas，人形机器人迈入电动新时代,太平洋,2024-04-22,专用设备,https://pdf.dfcfw.com/pdf/H3_AP202404221630955446_1.pdf?1713785348000.pdf
人形机器人系列深度2：特斯拉发布Optimus Gen2，传感器为最大边际变化,中泰证券,2024-04-22,专用设备,https://pdf.dfcfw.com/pdf/H3_AP202404221630945818_1.pdf?1713795512000.pdf
机器人行业周报：波士顿动力入局电驱人形机器人，3月工业机器人产量同比增长6.6%,西南证券,2024-04-21,专用设备,https://pdf.dfcfw.com/pdf/H3_AP202404211630920988_1.pdf?1713722585000.pdf
一周解一惑系列：低空经济后续可能的新技术路线、新工艺梳理,民生证券,2024-04-20,专用设备,https://pdf.dfcfw.com/pdf/H3_AP202404201630828768_1.pdf?1713720965000.pdf
焊接设备：智能焊接新纪元，自动化精准焊接引领制造业升级 头豹词条报告系列,头豹研究院,2024-04-19,专用设备,https://pdf.dfcfw.com/pdf/H3_AP202404191630690332_1.pdf?1713556057000.pdf
人形机器人专题报告四：六维力传感器：人机末端力觉来源，行业格局变化在即,华宝证券,2024-04-15,专用设备,https://pdf.dfcfw.com/pdf/H3_AP202404151630231635_1.pdf?1713210272000.pdf
半导体封装设备行业深度：后摩尔时代封装技术快速发展 封装设备迎国产化机遇,东吴证券,2024-04-15,专用设备,https://pdf.dfcfw.com/pdf/H3_AP202404151630222252_1.pdf?1713199797000.pdf
机械一周解一惑系列：大规模设备更新政策出台，轨交设备替换加速,民生证券,2024-04-14,专用设备,https://pdf.dfcfw.com/pdf/H3_AP202404131630207377_1.pdf?1713109339000.pdf
